dac_inputs (V),adc_outputs
2.417621,247
2.418227,247
2.418833,246
2.419438,247
2.420044,247
2.420650,247
2.421255,247
2.421861,247
2.422466,248
2.423072,246
2.423678,247
2.424283,248
2.424889,247
2.425495,248
2.426100,248
2.426706,248
2.427311,248
2.427917,248
2.428523,248
2.429128,248
2.429734,248
2.430339,249
2.430945,248
2.431551,249
2.432156,248
2.432762,248
2.433368,248
2.433973,248
2.434579,249
2.435184,248
2.435790,248
2.436396,248
2.437001,248
2.437607,248
2.438212,249
2.438818,248
2.439424,249
2.440029,249
2.440635,249
2.441241,249
2.441846,250
2.442452,249
2.443057,249
2.443663,249
2.444269,250
2.444874,249
2.445480,249
2.446085,250
2.446691,250
2.447297,250
2.447902,250
2.448508,250
2.449114,250
2.449719,250
2.450325,250
2.450930,250
2.451536,251
2.452142,250
2.452747,250
2.453353,251
2.453958,251
2.454564,251
2.455170,252
2.455775,250
2.456381,251
2.456987,251
2.457592,251
2.458198,252
2.458803,251
2.459409,251
2.460015,252
2.460620,252
2.461226,251
2.461832,252
2.462437,252
2.463043,252
2.463648,252
2.464254,253
2.464860,252
2.465465,253
2.466071,253
2.466676,253
2.467282,253
2.467888,253
2.468493,252
2.469099,253
2.469705,252
2.470310,253
2.470916,253
2.471521,253
2.472127,253
2.472733,253
2.473338,252
2.473944,253
2.474549,253
2.475155,254
2.475761,253
2.476366,254
2.476972,254
2.477578,253
2.478183,254
2.478789,253
2.479394,254
2.480000,254
